job_id,job_title,company_name,company_link,job_location,publish_date,applicant_count,job_type,job_level,company_size,company_industry,connection_count,connection_type,job_description
3138170445,Konsult inom framtidens mobilkommunikation?,AFRY,https://www.linkedin.com/company/afry/life/,On-site,1 week ago,5,Full-time,Mid-Senior level,"10,001+",Civil Engineering,1,school alumni,"About the job Företagsbeskrivning  AFRY är ett ledande europeiskt företag med global räckvidd inom teknik, design och rådgivning. Vi accelererar omställningen mot ett hållbart samhälle.  Vi är 16 000 hängivna experter inom infrastruktur, industri, energi och digitalisering, som skapar hållbara lösningar för kommande generationer.    Inom AFRYs affärsområde Systems Management söker vi nu fler kompetenta medarbetare som vill göra skillnad i våra kunders vardag! Vi är ett härligt gäng med blandad kompetens från juniora till seniora i både ålder och erfarenhet. Kunskapsdelning är i fokus mellan oss som jobbar i teamet.  Våra kunder är främst användare av radiokommunikationssystem, t.ex. stora mobiloperatörer, försvar och myndigheter med samhällsviktig infrastruktur, eller industrier som vill implementera privata mobilnät i sina verksamheter.  Arbetet som konsult är varierande och vi söker dig som har en helhetsförståelse för tekniken.  Som konsult får du en stor variation i din vardag. Hos oss får du möjlighet att jobba med exempelvis förstudier, kravspecificering, projektering och projektledning. Du fyller en viktig funktion i skapandet av exempelvis design av radionät för tågkommunikation eller robusta nät för samhällsviktiga funktioner.    Du brinner för framtidens mobila nät och har ett stort intresse för det. Kanske har du även ett hobbyintresse inom det här vid sidan av jobbet?  Vi söker dig som har flera års arbetslivserfarenhet från ett eller flera av dessa områden:   Du är lägst högskoleingenjör eller motsvarande utbildning.  På AFRY erbjuds du arbete med frihet under ansvar samt utvecklingsmöjligheter såväl via AFRY Academy som via de uppdrag som du deltar i. Uppdragen utförs ofta nära kunden och vi lägger stor vikt vid att du är rätt person med egenskaper som öppen, initiativrik, ansvarstagande och affärsmässig.  Vi lägger också stort fokus på att hitta lämpliga utmaningar för dig som individ för att du ska trivas och utvecklas!  Ett krav är att du talar och skriver svenska flytande då vi jobbar mot olika myndigheter och därmed är stor del av dokumentationen på svenska.  Dagspendling till våra kunder kan ingå som en naturlig del av tjänsten. Även längre tjänsteresor kan förekomma. Uppdrag utomlands kan också bli aktuella, främst inom Norden  Denna anställning kan innebära placering i säkerhetsklass. Säkerhetsprövning med registerkontroll kommer att genomföras inför säkerhetsklassat uppdrag.    AFRY är rankat som en av Sveriges mest populära arbetsgivare bland ingenjörer. Hos oss är du med och utvecklar innovativa och hållbara lösningar inom infrastruktur, energi och industri. Just nu söker vi marknadens vassaste kompetens som tillsammans med oss vill skapa framtidens samhälle.  Urval och intervjuer kommer påbörjas under augusti månad, pga semestertider. Sista ansökningsdag är 20 augusti.    Eskil Bendz, Sektionschef  Eskil.Bendz@afry.com  Ellinor Danielsson, Rekryteringspartner  ellinor.danielsson@afry.com"
3119816534,Mid Level Incident Readiness Consultant,WithSecure,https://www.linkedin.com/company/withsecure/life/,,2 days ago,8,Full-time,Mid-Senior level,"1,001-5,000",Computer and Network Security,1,school alumni,"About the job WithSecure™ protects businesses all over the world from modern threats. We do this through a Co-security approach born from first-hand knowledge that no one can solve every cyber security problem alone. Every single day, our diverse, growing team fights against online extortion, threats to national infrastructure, the unlawful spread of sensitive information, and everything in-between. The best part about working for WithSecure is our people! We are a community of dedicated and passionate professionals that take workplace happiness seriously. If you’re looking for something that’s more than just a job – we’d love to hear from you.  We are looking for a to join our Global Incident Response & Readiness team. This is a great opportunity for someone who has a hybrid profile combining incident response and security management skills. You have hands-on experience in incident response and building up cyber detection and response capabilities. Your skills and experience will help you advise and implement security initiatives related to building resilience to cyber-attacks. You are a fantastic communicator who enjoys high-engagement interactions to ensure client satisfaction."
3216569059,Data Analyst,Gelato,https://www.linkedin.com/company/gelato/life/,Hybrid,6 days ago,42,Full-time,Mid-Senior level,201-500,Internet Marketplace Platforms,,,"About the job About Gelato Gelato has built the world's largest and most global networks for on-demand production of customized items such as apparel, wall art, drinkware, stationary, and many others. We support a new wave of e-commerce entrepreneurs and the global shift towards local and more sustainable production. We own no assets - we build the software that connects world-class production facilities all across the world. We already have more than 100 production partners in 30 countries. In 72 hours we can reach more than 5 billion people and potential consumers in a smarter, faster, and greener way."
3227788996,Business Analyst,Etraveli Group,https://www.linkedin.com/company/etraveli-group/life/,Hybrid,1 day ago,63,Full-time,Entry level,"1,001-5,000","Technology, Information and Internet",,,"About the job Description Etraveli Group is a global platform for flights, an air technology company with a presence across all continents. We want our customers to experience the world while we take care of the technology that enables traveling. We are the preferred partner of some of the world’s most prominent technology companies such as Booking.com & Google Flights. In this context, to deliver the company's overall mission to make it easier for everyone to experience the world, Booking Holdings recently entered into an agreement to acquire our company. Completion of the acquisition is subject to certain closing conditions, including regulatory approval. Exciting times are coming ahead, so join our diverse team of 1300+ talented professionals and explore unlimited work opportunities!"
3103862817,Consultant,Prokura,https://www.linkedin.com/company/prokura/life/,On-site,2 months ago,88,Full-time,,,,,,"About the job Are you Prokura’s new Consultant?  Prokura is a leading young consultancy company within Procurement and Supply Chain Management located in Denmark, Norway, Sweden, London and Germany. We are approximately 70 consultants that are experts in these areas. Our projects range from strategy to direct optimization including procurement organization setup, category optimization and fast-impact bottom-line support (RAPID). Strong advice combined with innovative tools create value for our clients now – and for many years to come."
3000442992,Anaplan Consultant,Spaulding Ridge,https://www.linkedin.com/company/spaulding-ridge-llc/life/,,2 days ago,30,Full-time,Associate,"501-1,000",Business Consulting and Services,,,"About the job Spaulding Ridge is a best-in-cloud advisory and IT implementation firm. We help global organizations get financial clarity into the complex, daily sales, and operational decisions that impact profitable revenue generations, efficient operational performance, and reliable financial management.  At Spaulding Ridge, we believe all business is personal. Core to our values is our relationships with our clients, our business partners, our team, and the global community. Our employees dedicate their time to helping our clients transform their business, from strategy through implementation and business transformation. We hire passionate individuals who have the same values as we do. We look for driven individuals who seek to continue solving client problems and bringing innovative ideas to our team. As a small firm with plans to grow rapidly – you will be given the unique opportunity to provide strategic support to the growth of our company.    We are looking for an to join our Team!  As an Anaplan Consultant, you will help some of the world’s most well known organisations solve business challenges through Enterprise Performance Management. With the opportunity to build your Anaplan expertise by obtaining recognised certifications, you will implement Anaplan as a ‘Best in Cloud’ solution for Finance, Supply Chain and Sales.          As an employee of Spaulding Ridge, you will part of a company that is providing innovative opportunities to impact our clients in a meaningful way. We believe giving back is core to our values and as part of this effort, you will be given the opportunity to participate in different opportunities throughout the year including SR’s day of service, giving back to our global community. Here are some our great perks and top benefits to highlight:     When we engage the expertise, insights and creativity of people from all walks of life, we become a better organization, we deliver superior services to clients, and we transform our communities and world for the better.  At Spaulding Ridge, we believe our team should reflect the rich diversity of society and we take seriously the responsibility to cultivate a workplace where every bandmate feels accepted, respected and valued for who they are. We do this by creating a culture of trust and belonging, through practices and policies that support DEI, and through our employee-led committees: CRE (Cultural Race and Ethnicity), Women Elevate, Women Ambassadors, Sexual Orientation and Gender Identity(SOGI) Alliance, and Community Outreach.  The company is committed to offering Equal Employment Opportunity and to providing reasonable accommodations to applicants with physical and/or mental disabilities. If you are interested in applying for employment with Spaulding Ridge and are in need of accommodation or special assistance to navigate our website or to complete your application, please send an e-mail with your request to our VP of Human Resources, Cara Halladay ( challaday@spauldingridge.com ) Requests for reasonable accommodation will be considered on a case-by-case basis.  Qualified applicants will receive consideration for employment without regard to their age, race, religion, national origin, gender, sexual orientation, gender identity, protected veteran status or disability."
3223304198,Product Analyst,Tibber,https://www.linkedin.com/company/tibber/life/,Hybrid,4 days ago,13,Full-time,Entry level,51-200,Renewable Energy Semiconductor Manufacturing,,,"About the job Hi there, hey, hello! We are Tibber, the energy company that wants you to use less energy. Whaaat? That’s right. We’ll get back to that. Yes, we are by definition an energy company, but we’re more techy than most. How and why you might ask. Well, a third of our employees are actually working on developing products and solutions that can help you use energy in a smarter way. Our main goal is to empower people, and to reduce the amount of energy being used unnecessarily all around the globe – with the help of cool fancy tech. Good for our customers, their wallets, and the planet."
3195594182,Konsult inom Testautomation,CGI,https://www.linkedin.com/company/cgi/life/,On-site,2 weeks ago,,Full-time,Mid-Senior level,"10,001+",IT Services and IT Consulting,12,school alumni,"About the job Beskrivning av tjänsten  Har du tidigare erfarenhet inom testautomation/teknisk testledning, och vill utvecklas ytterligare tillsammans med duktiga CGI-kollegor och i spännande kunduppdrag? Då kanske det är just dig som vi söker! Vi vill nu utöka vårt team med duktiga testledare och testare.  Att arbeta som konsult inom Testautomation eller teknisk testledning på CGI innebär stor variation med många spännande och utmanande arbetsuppgifter. Inte bara är du med och säkerställer hög kvalitet, du är även delaktig i att påverka och förbättra systemlösningar.  Dina framtida arbetsuppgifter  De automatiserade testerna skapas med hjälp av moderna verktyg och ramverk i samarbete med programmerare och kravanalytiker. För att öka effektiviteten i våra leveranser har vi en drivkraft att automatisera alla repetitiva arbetsuppgifter som kan automatiseras i utvecklingsprocessen, inte minst tester i integrations/servicelager och gränssnittslager.  Exempel av arbetsuppgifter är:   Kvalifikationer för att bli framgångsrik denna roll  Du har sannolikt erfarenhet av att kvalitetssäkra moderna systemlösningar med flertalet intressenter inblandade. Du förstår kraften av teamarbete och gillar att dela med dig av din kunskap lika mycket som att ta del av andras. Som person är du kommunikativ och har en förmåga att arbeta självständigt samtidigt som du är en proaktiv medspelare i ditt team. Du är ansvarstagande och engagerad och vi ser gärna att du har intresse och erfarenhet från att arbeta med agila projekt.  Erfarenheter som vi söker är:   Det är även meriterande om du har erfarenhet av:     Vi går igenom ansökningarna löpande. Har du några funderingar kring rollen kan du maila till rekryterande chef Kristina Bürén, kristina.buren@cgi.com. Vi ser fram emot din ansökan!    CGIs kombination av global och lokal närvaro, med kontor på 30 orter i Sverige, ger nöjda kunder men innebär även att du som anställd alltid har ett kontor nära dig. Detta i kombination med flexibla arbetstider ger dig möjlighet till balans mellan privatliv och arbete, oavsett var i livet just du befinner dig.  På CGI finns även stora möjligheter till interna karriärvägar där du kan välja att bli specialist inom ditt område, bredda dig inom nya områden eller ta en ledande befattning. Via våra interna nätverk, projekt och åtaganden i globala och nationella industrier, erbjuder vi dig kompetensutveckling och engagerade ledare som stöttar just dig i din utveckling.  Mer information om våra förmåner:     Teknologin är kärnan i våra kunders digitala transformation men vi vet att det är människor som är kärnan i ett företags framgång.  När du börjar på CGI, blir du en viktig rådgivare som tillsammans med kollegor och kunder tar fram handlingskraftiga insikter som skapar meningsfulla och hållbara resultat. Vi kallar våra anställda för """"medlemmar"""" då de är delägare i CGI. Vi vill erbjuda våra medlemmar en kultur där vi trivs med att jobba och utvecklas tillsammans och där vi tillsammans bygger ett företag att vara stolta över. Detta har varit vår dröm sedan 1976 och den har fört oss dit vi är idag – en av världens största oberoende leverantörer av IT- och affärskonsulttjänster.  På CGI vet vi vilken rikedom mångfald ger. Vi strävar efter att skapa en arbetskultur där alla känner sig välkomna och vi samarbetar med våra kunder för att skapa ett inkluderande samhälle. Som en jämställd arbetsgivare vill vi ge alla våra medlemmar samma möjlighet att lyckas och utvecklas.  Är du redo att bli en del av vår framgångsresa? Börja hos oss på CGI – där dina idéer och handlingar gör skillnad."
3138170445,Konsult inom framtidens mobilkommunikation?,AFRY,https://www.linkedin.com/company/afry/life/,On-site,1 week ago,5,Full-time,Mid-Senior level,"10,001+",Civil Engineering,1,school alumni,"About the job Företagsbeskrivning  AFRY är ett ledande europeiskt företag med global räckvidd inom teknik, design och rådgivning. Vi accelererar omställningen mot ett hållbart samhälle.  Vi är 16 000 hängivna experter inom infrastruktur, industri, energi och digitalisering, som skapar hållbara lösningar för kommande generationer.    Inom AFRYs affärsområde Systems Management söker vi nu fler kompetenta medarbetare som vill göra skillnad i våra kunders vardag! Vi är ett härligt gäng med blandad kompetens från juniora till seniora i både ålder och erfarenhet. Kunskapsdelning är i fokus mellan oss som jobbar i teamet.  Våra kunder är främst användare av radiokommunikationssystem, t.ex. stora mobiloperatörer, försvar och myndigheter med samhällsviktig infrastruktur, eller industrier som vill implementera privata mobilnät i sina verksamheter.  Arbetet som konsult är varierande och vi söker dig som har en helhetsförståelse för tekniken.  Som konsult får du en stor variation i din vardag. Hos oss får du möjlighet att jobba med exempelvis förstudier, kravspecificering, projektering och projektledning. Du fyller en viktig funktion i skapandet av exempelvis design av radionät för tågkommunikation eller robusta nät för samhällsviktiga funktioner.    Du brinner för framtidens mobila nät och har ett stort intresse för det. Kanske har du även ett hobbyintresse inom det här vid sidan av jobbet?  Vi söker dig som har flera års arbetslivserfarenhet från ett eller flera av dessa områden:   Du är lägst högskoleingenjör eller motsvarande utbildning.  På AFRY erbjuds du arbete med frihet under ansvar samt utvecklingsmöjligheter såväl via AFRY Academy som via de uppdrag som du deltar i. Uppdragen utförs ofta nära kunden och vi lägger stor vikt vid att du är rätt person med egenskaper som öppen, initiativrik, ansvarstagande och affärsmässig.  Vi lägger också stort fokus på att hitta lämpliga utmaningar för dig som individ för att du ska trivas och utvecklas!  Ett krav är att du talar och skriver svenska flytande då vi jobbar mot olika myndigheter och därmed är stor del av dokumentationen på svenska.  Dagspendling till våra kunder kan ingå som en naturlig del av tjänsten. Även längre tjänsteresor kan förekomma. Uppdrag utomlands kan också bli aktuella, främst inom Norden  Denna anställning kan innebära placering i säkerhetsklass. Säkerhetsprövning med registerkontroll kommer att genomföras inför säkerhetsklassat uppdrag.    AFRY är rankat som en av Sveriges mest populära arbetsgivare bland ingenjörer. Hos oss är du med och utvecklar innovativa och hållbara lösningar inom infrastruktur, energi och industri. Just nu söker vi marknadens vassaste kompetens som tillsammans med oss vill skapa framtidens samhälle.  Urval och intervjuer kommer påbörjas under augusti månad, pga semestertider. Sista ansökningsdag är 20 augusti.    Eskil Bendz, Sektionschef  Eskil.Bendz@afry.com  Ellinor Danielsson, Rekryteringspartner  ellinor.danielsson@afry.com"
3119816534,Mid Level Incident Readiness Consultant,WithSecure,https://www.linkedin.com/company/withsecure/life/,,2 days ago,8,Full-time,Mid-Senior level,"1,001-5,000",Computer and Network Security,1,school alumni,"About the job WithSecure™ protects businesses all over the world from modern threats. We do this through a Co-security approach born from first-hand knowledge that no one can solve every cyber security problem alone. Every single day, our diverse, growing team fights against online extortion, threats to national infrastructure, the unlawful spread of sensitive information, and everything in-between. The best part about working for WithSecure is our people! We are a community of dedicated and passionate professionals that take workplace happiness seriously. If you’re looking for something that’s more than just a job – we’d love to hear from you.  We are looking for a to join our Global Incident Response & Readiness team. This is a great opportunity for someone who has a hybrid profile combining incident response and security management skills. You have hands-on experience in incident response and building up cyber detection and response capabilities. Your skills and experience will help you advise and implement security initiatives related to building resilience to cyber-attacks. You are a fantastic communicator who enjoys high-engagement interactions to ensure client satisfaction."
3216569059,Data Analyst,Gelato,https://www.linkedin.com/company/gelato/life/,Hybrid,6 days ago,42,Full-time,Mid-Senior level,201-500,Internet Marketplace Platforms,,,"About the job About Gelato Gelato has built the world's largest and most global networks for on-demand production of customized items such as apparel, wall art, drinkware, stationary, and many others. We support a new wave of e-commerce entrepreneurs and the global shift towards local and more sustainable production. We own no assets - we build the software that connects world-class production facilities all across the world. We already have more than 100 production partners in 30 countries. In 72 hours we can reach more than 5 billion people and potential consumers in a smarter, faster, and greener way."
3227788996,Business Analyst,Etraveli Group,https://www.linkedin.com/company/etraveli-group/life/,Hybrid,1 day ago,63,Full-time,Entry level,"1,001-5,000","Technology, Information and Internet",,,"About the job Description Etraveli Group is a global platform for flights, an air technology company with a presence across all continents. We want our customers to experience the world while we take care of the technology that enables traveling. We are the preferred partner of some of the world’s most prominent technology companies such as Booking.com & Google Flights. In this context, to deliver the company's overall mission to make it easier for everyone to experience the world, Booking Holdings recently entered into an agreement to acquire our company. Completion of the acquisition is subject to certain closing conditions, including regulatory approval. Exciting times are coming ahead, so join our diverse team of 1300+ talented professionals and explore unlimited work opportunities!"
3103862817,Consultant,Prokura,https://www.linkedin.com/company/prokura/life/,On-site,2 months ago,88,Full-time,,,,,,"About the job Are you Prokura’s new Consultant?  Prokura is a leading young consultancy company within Procurement and Supply Chain Management located in Denmark, Norway, Sweden, London and Germany. We are approximately 70 consultants that are experts in these areas. Our projects range from strategy to direct optimization including procurement organization setup, category optimization and fast-impact bottom-line support (RAPID). Strong advice combined with innovative tools create value for our clients now – and for many years to come."
3000442992,Anaplan Consultant,Spaulding Ridge,https://www.linkedin.com/company/spaulding-ridge-llc/life/,,2 days ago,30,Full-time,Associate,"501-1,000",Business Consulting and Services,,,"About the job Spaulding Ridge is a best-in-cloud advisory and IT implementation firm. We help global organizations get financial clarity into the complex, daily sales, and operational decisions that impact profitable revenue generations, efficient operational performance, and reliable financial management.  At Spaulding Ridge, we believe all business is personal. Core to our values is our relationships with our clients, our business partners, our team, and the global community. Our employees dedicate their time to helping our clients transform their business, from strategy through implementation and business transformation. We hire passionate individuals who have the same values as we do. We look for driven individuals who seek to continue solving client problems and bringing innovative ideas to our team. As a small firm with plans to grow rapidly – you will be given the unique opportunity to provide strategic support to the growth of our company.    We are looking for an to join our Team!  As an Anaplan Consultant, you will help some of the world’s most well known organisations solve business challenges through Enterprise Performance Management. With the opportunity to build your Anaplan expertise by obtaining recognised certifications, you will implement Anaplan as a ‘Best in Cloud’ solution for Finance, Supply Chain and Sales.          As an employee of Spaulding Ridge, you will part of a company that is providing innovative opportunities to impact our clients in a meaningful way. We believe giving back is core to our values and as part of this effort, you will be given the opportunity to participate in different opportunities throughout the year including SR’s day of service, giving back to our global community. Here are some our great perks and top benefits to highlight:     When we engage the expertise, insights and creativity of people from all walks of life, we become a better organization, we deliver superior services to clients, and we transform our communities and world for the better.  At Spaulding Ridge, we believe our team should reflect the rich diversity of society and we take seriously the responsibility to cultivate a workplace where every bandmate feels accepted, respected and valued for who they are. We do this by creating a culture of trust and belonging, through practices and policies that support DEI, and through our employee-led committees: CRE (Cultural Race and Ethnicity), Women Elevate, Women Ambassadors, Sexual Orientation and Gender Identity(SOGI) Alliance, and Community Outreach.  The company is committed to offering Equal Employment Opportunity and to providing reasonable accommodations to applicants with physical and/or mental disabilities. If you are interested in applying for employment with Spaulding Ridge and are in need of accommodation or special assistance to navigate our website or to complete your application, please send an e-mail with your request to our VP of Human Resources, Cara Halladay ( challaday@spauldingridge.com ) Requests for reasonable accommodation will be considered on a case-by-case basis.  Qualified applicants will receive consideration for employment without regard to their age, race, religion, national origin, gender, sexual orientation, gender identity, protected veteran status or disability."
3223304198,Product Analyst,Tibber,https://www.linkedin.com/company/tibber/life/,Hybrid,4 days ago,13,Full-time,Entry level,51-200,Renewable Energy Semiconductor Manufacturing,,,"About the job Hi there, hey, hello! We are Tibber, the energy company that wants you to use less energy. Whaaat? That’s right. We’ll get back to that. Yes, we are by definition an energy company, but we’re more techy than most. How and why you might ask. Well, a third of our employees are actually working on developing products and solutions that can help you use energy in a smarter way. Our main goal is to empower people, and to reduce the amount of energy being used unnecessarily all around the globe – with the help of cool fancy tech. Good for our customers, their wallets, and the planet."
3195594182,Konsult inom Testautomation,CGI,https://www.linkedin.com/company/cgi/life/,On-site,2 weeks ago,,Full-time,Mid-Senior level,"10,001+",IT Services and IT Consulting,12,school alumni,"About the job Beskrivning av tjänsten  Har du tidigare erfarenhet inom testautomation/teknisk testledning, och vill utvecklas ytterligare tillsammans med duktiga CGI-kollegor och i spännande kunduppdrag? Då kanske det är just dig som vi söker! Vi vill nu utöka vårt team med duktiga testledare och testare.  Att arbeta som konsult inom Testautomation eller teknisk testledning på CGI innebär stor variation med många spännande och utmanande arbetsuppgifter. Inte bara är du med och säkerställer hög kvalitet, du är även delaktig i att påverka och förbättra systemlösningar.  Dina framtida arbetsuppgifter  De automatiserade testerna skapas med hjälp av moderna verktyg och ramverk i samarbete med programmerare och kravanalytiker. För att öka effektiviteten i våra leveranser har vi en drivkraft att automatisera alla repetitiva arbetsuppgifter som kan automatiseras i utvecklingsprocessen, inte minst tester i integrations/servicelager och gränssnittslager.  Exempel av arbetsuppgifter är:   Kvalifikationer för att bli framgångsrik denna roll  Du har sannolikt erfarenhet av att kvalitetssäkra moderna systemlösningar med flertalet intressenter inblandade. Du förstår kraften av teamarbete och gillar att dela med dig av din kunskap lika mycket som att ta del av andras. Som person är du kommunikativ och har en förmåga att arbeta självständigt samtidigt som du är en proaktiv medspelare i ditt team. Du är ansvarstagande och engagerad och vi ser gärna att du har intresse och erfarenhet från att arbeta med agila projekt.  Erfarenheter som vi söker är:   Det är även meriterande om du har erfarenhet av:     Vi går igenom ansökningarna löpande. Har du några funderingar kring rollen kan du maila till rekryterande chef Kristina Bürén, kristina.buren@cgi.com. Vi ser fram emot din ansökan!    CGIs kombination av global och lokal närvaro, med kontor på 30 orter i Sverige, ger nöjda kunder men innebär även att du som anställd alltid har ett kontor nära dig. Detta i kombination med flexibla arbetstider ger dig möjlighet till balans mellan privatliv och arbete, oavsett var i livet just du befinner dig.  På CGI finns även stora möjligheter till interna karriärvägar där du kan välja att bli specialist inom ditt område, bredda dig inom nya områden eller ta en ledande befattning. Via våra interna nätverk, projekt och åtaganden i globala och nationella industrier, erbjuder vi dig kompetensutveckling och engagerade ledare som stöttar just dig i din utveckling.  Mer information om våra förmåner:     Teknologin är kärnan i våra kunders digitala transformation men vi vet att det är människor som är kärnan i ett företags framgång.  När du börjar på CGI, blir du en viktig rådgivare som tillsammans med kollegor och kunder tar fram handlingskraftiga insikter som skapar meningsfulla och hållbara resultat. Vi kallar våra anställda för """"medlemmar"""" då de är delägare i CGI. Vi vill erbjuda våra medlemmar en kultur där vi trivs med att jobba och utvecklas tillsammans och där vi tillsammans bygger ett företag att vara stolta över. Detta har varit vår dröm sedan 1976 och den har fört oss dit vi är idag – en av världens största oberoende leverantörer av IT- och affärskonsulttjänster.  På CGI vet vi vilken rikedom mångfald ger. Vi strävar efter att skapa en arbetskultur där alla känner sig välkomna och vi samarbetar med våra kunder för att skapa ett inkluderande samhälle. Som en jämställd arbetsgivare vill vi ge alla våra medlemmar samma möjlighet att lyckas och utvecklas.  Är du redo att bli en del av vår framgångsresa? Börja hos oss på CGI – där dina idéer och handlingar gör skillnad."
3138170445,Konsult inom framtidens mobilkommunikation?,AFRY,https://www.linkedin.com/company/afry/life/,On-site,1 week ago,5,Full-time,Mid-Senior level,"10,001+",Civil Engineering,1,school alumni,"About the job Företagsbeskrivning  AFRY är ett ledande europeiskt företag med global räckvidd inom teknik, design och rådgivning. Vi accelererar omställningen mot ett hållbart samhälle.  Vi är 16 000 hängivna experter inom infrastruktur, industri, energi och digitalisering, som skapar hållbara lösningar för kommande generationer.    Inom AFRYs affärsområde Systems Management söker vi nu fler kompetenta medarbetare som vill göra skillnad i våra kunders vardag! Vi är ett härligt gäng med blandad kompetens från juniora till seniora i både ålder och erfarenhet. Kunskapsdelning är i fokus mellan oss som jobbar i teamet.  Våra kunder är främst användare av radiokommunikationssystem, t.ex. stora mobiloperatörer, försvar och myndigheter med samhällsviktig infrastruktur, eller industrier som vill implementera privata mobilnät i sina verksamheter.  Arbetet som konsult är varierande och vi söker dig som har en helhetsförståelse för tekniken.  Som konsult får du en stor variation i din vardag. Hos oss får du möjlighet att jobba med exempelvis förstudier, kravspecificering, projektering och projektledning. Du fyller en viktig funktion i skapandet av exempelvis design av radionät för tågkommunikation eller robusta nät för samhällsviktiga funktioner.    Du brinner för framtidens mobila nät och har ett stort intresse för det. Kanske har du även ett hobbyintresse inom det här vid sidan av jobbet?  Vi söker dig som har flera års arbetslivserfarenhet från ett eller flera av dessa områden:   Du är lägst högskoleingenjör eller motsvarande utbildning.  På AFRY erbjuds du arbete med frihet under ansvar samt utvecklingsmöjligheter såväl via AFRY Academy som via de uppdrag som du deltar i. Uppdragen utförs ofta nära kunden och vi lägger stor vikt vid att du är rätt person med egenskaper som öppen, initiativrik, ansvarstagande och affärsmässig.  Vi lägger också stort fokus på att hitta lämpliga utmaningar för dig som individ för att du ska trivas och utvecklas!  Ett krav är att du talar och skriver svenska flytande då vi jobbar mot olika myndigheter och därmed är stor del av dokumentationen på svenska.  Dagspendling till våra kunder kan ingå som en naturlig del av tjänsten. Även längre tjänsteresor kan förekomma. Uppdrag utomlands kan också bli aktuella, främst inom Norden  Denna anställning kan innebära placering i säkerhetsklass. Säkerhetsprövning med registerkontroll kommer att genomföras inför säkerhetsklassat uppdrag.    AFRY är rankat som en av Sveriges mest populära arbetsgivare bland ingenjörer. Hos oss är du med och utvecklar innovativa och hållbara lösningar inom infrastruktur, energi och industri. Just nu söker vi marknadens vassaste kompetens som tillsammans med oss vill skapa framtidens samhälle.  Urval och intervjuer kommer påbörjas under augusti månad, pga semestertider. Sista ansökningsdag är 20 augusti.    Eskil Bendz, Sektionschef  Eskil.Bendz@afry.com  Ellinor Danielsson, Rekryteringspartner  ellinor.danielsson@afry.com"
3119816534,Mid Level Incident Readiness Consultant,WithSecure,https://www.linkedin.com/company/withsecure/life/,,2 days ago,8,Full-time,Mid-Senior level,"1,001-5,000",Computer and Network Security,1,school alumni,"About the job WithSecure™ protects businesses all over the world from modern threats. We do this through a Co-security approach born from first-hand knowledge that no one can solve every cyber security problem alone. Every single day, our diverse, growing team fights against online extortion, threats to national infrastructure, the unlawful spread of sensitive information, and everything in-between. The best part about working for WithSecure is our people! We are a community of dedicated and passionate professionals that take workplace happiness seriously. If you’re looking for something that’s more than just a job – we’d love to hear from you.  We are looking for a to join our Global Incident Response & Readiness team. This is a great opportunity for someone who has a hybrid profile combining incident response and security management skills. You have hands-on experience in incident response and building up cyber detection and response capabilities. Your skills and experience will help you advise and implement security initiatives related to building resilience to cyber-attacks. You are a fantastic communicator who enjoys high-engagement interactions to ensure client satisfaction."
3216569059,Data Analyst,Gelato,https://www.linkedin.com/company/gelato/life/,Hybrid,6 days ago,42,Full-time,Mid-Senior level,201-500,Internet Marketplace Platforms,,,"About the job About Gelato Gelato has built the world's largest and most global networks for on-demand production of customized items such as apparel, wall art, drinkware, stationary, and many others. We support a new wave of e-commerce entrepreneurs and the global shift towards local and more sustainable production. We own no assets - we build the software that connects world-class production facilities all across the world. We already have more than 100 production partners in 30 countries. In 72 hours we can reach more than 5 billion people and potential consumers in a smarter, faster, and greener way."
3227788996,Business Analyst,Etraveli Group,https://www.linkedin.com/company/etraveli-group/life/,Hybrid,1 day ago,63,Full-time,Entry level,"1,001-5,000","Technology, Information and Internet",,,"About the job Description Etraveli Group is a global platform for flights, an air technology company with a presence across all continents. We want our customers to experience the world while we take care of the technology that enables traveling. We are the preferred partner of some of the world’s most prominent technology companies such as Booking.com & Google Flights. In this context, to deliver the company's overall mission to make it easier for everyone to experience the world, Booking Holdings recently entered into an agreement to acquire our company. Completion of the acquisition is subject to certain closing conditions, including regulatory approval. Exciting times are coming ahead, so join our diverse team of 1300+ talented professionals and explore unlimited work opportunities!"
3103862817,Consultant,Prokura,https://www.linkedin.com/company/prokura/life/,On-site,2 months ago,88,Full-time,,,,,,"About the job Are you Prokura’s new Consultant?  Prokura is a leading young consultancy company within Procurement and Supply Chain Management located in Denmark, Norway, Sweden, London and Germany. We are approximately 70 consultants that are experts in these areas. Our projects range from strategy to direct optimization including procurement organization setup, category optimization and fast-impact bottom-line support (RAPID). Strong advice combined with innovative tools create value for our clients now – and for many years to come."
